FMID,MarketName,Website,Facebook,Twitter,Youtube,OtherMedia,updateTimeStamp,address,latitude,longitude,Season1Start,Season2Start,Season3Start,Season4Start,Season1End,Season2End,Season3End,Season4End,Season1SunStartTime,Season1SunEndTime,Season1MonStartTime,Season1MonEndTime,Season1TueStartTime,Season1TueEndTime,Season1WedStartTime,Season1WedEndTime,Season1ThuStartTime,Season1ThuEndTime,Season1FriStartTime,Season1FriEndTime,Season1SatStartTime,Season1SatEndTime,Season2SunStartTime,Season2SunEndTime,Season2MonStartTime,Season2MonEndTime,Season2TueStartTime,Season2TueEndTime,Season2WedStartTime,Season2WedEndTime,Season2ThuStartTime,Season2ThuEndTime,Season2FriStartTime,Season2FriEndTime,Season2SatStartTime,Season2SatEndTime,Season3SunStartTime,Season3SunEndTime,Season3MonStartTime,Season3MonEndTime,Season3TueStartTime,Season3TueEndTime,Season3WedStartTime,Season3WedEndTime,Season3ThuStartTime,Season3ThuEndTime,Season3FriStartTime,Season3FriEndTime,Season3SatStartTime,Season3SatEndTime,Season4SunStartTime,Season4SunEndTime,Season4MonStartTime,Season4MonEndTime,Season4TueStartTime,Season4TueEndTime,Season4WedStartTime,Season4WedEndTime,Season4ThuStartTime,Season4ThuEndTime,Season4FriStartTime,Season4FriEndTime,Season4SatStartTime,Season4SatEndTime,PaymentList,ProductList
1000929,Pittsford Farmers Market,,,,,,2012-06-03 14:08:00,"3400 Monroe Avenue, Pittsford, New York 14534",43.101484,-77.535667,2012-05-01,,,,2012-11-30,,,,,,,,08:00,13:00,,,,,,,08:00,13:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Credit, WIC, SFMNP","Organic, Bakedgoods, Flowers, Eggs, Herbs, Vegetables, Honey, Jams, Maple, Nursery, Plants, Soap, Wine"
1007109,Pittston City Farmers Market,,,,,,2009-01-01 00:00:00,"35 Broad Street, Pittston, Pennsylvania 18640",41.32211,-75.789331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cash only,Unknown
1003184,PITTSVILLE FARMERS MARKET,,,,,,2011-01-01 00:00:00,,44.4424,-90.131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cash only,Unknown
1005620,PJCC Farmers' Market at Foster City,http://www.urbantable.org,,,,,2012-05-19 10:30:00,"800 Foster City Blvd., Foster City, California 94404",37.55843485,-122.26629051399105,2012-05-01,,,,2012-10-31,,,,,,,,,,09:00,12:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Credit, WIC, WICcash, SFMNP, SNAP","Organic, Vegetables, Plants"
1003778,Placerville Farmers Market,http://www.eldoradofarmersmarket.com,,,,,2014-03-21 17:57:00,"Main St. & Cedar Ravine, Placerville, California 95667",38.7288438,-120.7960735,2014-05-03,,,,2014-11-15,,,,08:00,12:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Credit, WIC, SFMNP, SNAP","Organic, Bakedgoods, Cheese, Crafts, Flowers, Eggs, Seafood, Herbs, Vegetables, Honey, Jams, Meat, Nuts, Plants, Poultry, Prepared, Soap, Trees, Wine, Coffee, Beans, Fruits, PetFood"
1000629,Plain City Farmers Market,http://uptownplaincity.com/,https://www.facebook.com/plaincityfarmersmarket,,,,2015-04-14 12:10:00,"South Chillicothe St. and Main St., Plain City, Ohio 43064",40.1028865,-83.2646477,2015-07-04,,,,2015-10-08,,,,,,,,,,,,16:30,19:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Credit,Unknown
1012607,Plain Township Farmers' Market,,https://www.facebook.com/PlainTownshipFarmersMarket/,,,,2017-02-05 15:41:00,"1714 Schneider Street NE, Canton, Ohio 44721",40.867046,-81.349933,2017-05-03,,,,2017-08-30,,,,,,,,,,16:00,19:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Credit,"Bakedgoods, Crafts, Eggs, Herbs, Vegetables, Honey, Jams, Maple, Meat, Plants, Poultry, Prepared, Soap, Fruits"
1011593,Plainfield Chamber of Commerce Farmers' Market,http://www.plainfield-in.com/farmers-market.html,https://www.facebook.com/PlainfieldChamberFarmersMarket,https://twitter.com/,,,2015-07-30 14:24:00,"105 S. East Street, Plainfield , Indiana 46158",39.700705,-86.399497,2015-06-03,,,,2015-09-30,,,,,,,,,,16:00,19:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Credit, WICcash, SFMNP","Bakedgoods, Cheese, Crafts, Flowers, Eggs, Herbs, Vegetables, Honey, Jams, Maple, Meat, Plants, Prepared, Soap, Coffee, Fruits, PetFood"
1007764,Plainfield Farmers Market,http://www.nectfaremrsmarket.org,,,,,2009-01-01 00:00:00,"482 Norwich Road (Route 12), Plainfield, Connecticut 6354",41.6816,-71.9181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cash only,Unknown
1012600,Plainfield Township Farmers Market Hale,,,,,,2016-07-14 15:01:00,"220 N. Washington, Hale, Michigan 48739",44.379872,-83.80340600000001,2016-06-04,,,,2016-10-29,,,,,,,,,,,,,,,,08:00,12:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Credit, WIC, SNAP","Bakedgoods, Crafts, Flowers, Eggs, Herbs, Vegetables, Honey, Jams, Maple, Soap, Fruits, Grains"
1006079,Plains Paradise  Farmers Market,http://www.wildhorseplainschamber.com,,,,,2011-01-01 00:00:00,,47.4518,-114.896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cash only,Unknown
1010272,Plainville Farmers Market,http://www.plainvillefarmersmarket.com,http://www.facebook.com/plainvillefarmersmarket,,,,2014-06-02 14:02:00,"200 South St, Plainville, Massachusetts 2762",42.0016586,-71.3333395,2014-05-25,,,,2014-11-02,,,,10:00,14:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Credit, WIC, SFMNP, SNAP","Bakedgoods, Cheese, Eggs, Seafood, Herbs, Vegetables, Honey, Jams, Maple, Meat, Plants, Poultry, Prepared, Soap, Coffee, Fruits, PetFood"
1012268,Plainwell Farmers Market,http://plainwell.org,Plainwell Farmers Market Official,@PlainwellMarket,,,2016-07-06 14:34:00,"200 W. Allegan St., Plainwell , Michigan 49080",42.445,-85.646461,2016-05-20,2016-11-26,,,2016-10-28,2016-12-17,,,,,,,15:00,18:00,,,,,10:00,16:00,,,,,,,,,,,,,,,10:00,14:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Credit, SNAP","Bakedgoods, Crafts, Eggs, Herbs, Vegetables, Honey, Jams, Plants, Prepared, Soap, Coffee, Fruits, PetFood"
1007778,Plaistow Recreation Farmers' Market,http://www.plaistow.com,,,,,2011-07-23 15:14:00,,43.6852,-71.5778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cash only,"Crafts, Vegetables"
1011696,Plant Chicago Farmers Market ,http://plantchicago.org/farmers-market/,https://www.facebook.com/plantchicagonotforprofit/,https://twitter.com/plantchicago,,https://www.instagram.com/plantchicago/,2016-06-28 15:09:00,"1400 W 46th St., Chicago, Illinois 60609",41.8107256,-87.66069633811796,2016-01-01,,,,2016-12-31,,,,,,,,,,,,,,,,10:00,14:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Credit, SFMNP, SNAP","Bakedgoods, Cheese, Crafts, Flowers, Eggs, Seafood, Herbs, Vegetables, Honey, Jams, Maple, Meat, Plants, Prepared, Soap, Coffee, Fruits, Mushrooms, PetFood, Tofu"
1008605,Plant City Farm & Flea Market,http://www.plantcitymarket.com,https://www.facebook.com/pages/Plant-City-Farm-Flea-Market/194104743940072,,http://www.youtube.com/watch?v=Po8uDeAAfIU,,2015-04-10 01:51:00,"708 W. Sam Allen Rd., Plant City, Florida 33565",28.048078000000004,-82.131831,2014-01-01,,,,2014-12-31,,,,06:00,12:00,06:00,14:00,06:00,14:00,06:00,14:00,06:00,14:00,06:00,14:00,06:00,14:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Credit, SNAP","Bakedgoods, Herbs, Vegetables, Honey, Nuts, Plants, Trees, Fruits"
1002472,Plant City Green Market,,,,,,2013-06-17 10:55:00,"Corner of E Reynolds and Palmer Streets, Plant City, Florida 33563",28.0165,-82.1227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cash only,Unknown
1002179,Plant City Sunday Market,http://www.keelandcurleywinery.com,,,,,2009-01-01 00:00:00,"5210 West Thonotosassa Road, Plant City, Florida 33565",28.018963,-82.142891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cash only,Unknown
1003943,PLATTE CITY FARMERS MARKET,,,,,,2010-06-02 12:33:00,,39.3476,-94.7692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cash only,Unknown
1002718,Platte Colony Farmers Market,http://www.dakotaflavor.com/category.asp?catid=12,,,,,2009-01-01 00:00:00,"1270th Street, Platte, South Dakota 57369",43.4732,-99.1158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cash only,Unknown
1012113,Platte County Farmers Market,,,,,,2016-06-29 21:20:00,,42.055953,-104.95379799999999,,,,,,,,,08:00,11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Credit,"Bakedgoods, Cheese, Crafts, Eggs, Herbs, Vegetables, Plants, Soap"
1005702,Plattekill Farmers Market,http://www.town.plattekill.ny.us,,,,,2011-01-01 00:00:00,"1915 Rte 44-55, Modena, New York 12548",41.6682,-74.1042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cash only,Unknown
1001322,Platteville Farmers Market I,,,,,,2009-01-01 00:00:00,"Platteville City Park (across from City Hal), Platteville, Wisconsin 53818",42.7395,-90.4815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cash only,Unknown
1007315,Platteville Farmers Market II,,,,,,2009-01-01 00:00:00,"Millenium Theater, Platteville, Wisconsin 53818",42.7332,-90.441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cash only,Unknown
1003985,Plattsburgh Farmers'& Crafters' Market,,https://www.facebook.com/pages/Plattsburgh-Farmers-and-Crafters-Market/121588034547095,,,,2014-03-31 18:41:00,"Durkee street,, Plattsburgh, New York 12901",44.6965079,-73.4523628,2014-05-10,,,,2014-10-11,,,,,,,,,,10:00,14:00,,,,,10:00,14:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Credit, WIC, SFMNP, SNAP","Organic, Bakedgoods, Cheese, Crafts, Flowers, Eggs, Herbs, Vegetables, Honey, Jams, Maple, Meat, Plants, Poultry, Prepared, Soap, Wine, Coffee, Beans, Fruits, Juices, PetFood"
1010871,Plattsburgh Winter Farmers Market,http://plattsburghfarmersmarket.com,http://facebook.com/plattsburghfarmersmarket,plattsburghfarmersmarket,,,2015-02-27 16:12:00,"52 US Oval, Plattsburgh, New York 12903",44.6865925,-73.44533589837175,2015-10-17,,,,2016-05-07,,,,,,,,,,,,,,,,10:00,13:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Credit, WIC, WICcash, SFMNP","Organic, Bakedgoods, Cheese, Flowers, Eggs, Herbs, Vegetables, Honey, Jams, Maple, Meat, Poultry, Prepared, Wine"
1008558,Plattsmouth Farmers Market,,,,,,2014-05-12 14:34:00,"211 S 23rd St, Plattsmouth, Nebraska 68048",41.014793,-95.908064,2014-07-05,,,,2014-10-25,,,,,,,,,,16:00,18:30,,,,,09:00,12:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"WIC, SFMNP","Bakedgoods, Crafts, Eggs, Herbs, Vegetables, Honey, Jams, Nuts, Trees, Fruits, PetFood"
1002350,Playa Vista Certified Farmers' Market,http://www.playavistaFM.com,www.facebook.com/playavistaFM,https://twitter.com/playavistaFM,,,2013-06-24 13:59:00,"6500 Seabluff Drive, Playa Vista, California 90094",33.97190736947791,-118.42191125502008,2013-01-01,2013-06-05,2013-11-02,,2013-06-03,2013-10-31,2013-12-31,,,,,,,,,,,,,,09:00,14:00,,,,,,,16:00,20:00,,,,,09:00,14:00,,,,,,,,,,,,,09:00,14:00,,,,,,,,,,,,,,,Credit,"Organic, Bakedgoods, Cheese, Crafts, Flowers, Eggs, Seafood, Herbs, Vegetables, Honey, Jams, Meat, Plants, Poultry, Prepared, Trees, Fruits"
1009870,Playwicki Farmers Market,,,,,,2014-04-08 17:50:00,"2301 Bridgetown Pike, Feasterville, Pennsylvania 19053",40.1741659,-74.9587416,2014-06-04,,,,2014-10-29,,,,,,,,,,15:00,18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SFMNP,"Organic, Bakedgoods, Cheese, Crafts, Flowers, Herbs, Vegetables, Honey, Jams, Maple, Prepared, Soap, Wine, Fruits, Mushrooms, PetFood"
1007105,Plaza Farmers Market,,,,,,2009-01-01 00:00:00,"Heights Plaza Shopping Center, Pittsburgh, Pennsylvania 15065",40.5829,-79.7092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cash only,Unknown
1007841,Plaza Palomino Food Faire,,,,,,2009-01-01 00:00:00,"2970 N. Swan, Tucson, Arizona 85705",32.2512856,-110.8927504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cash only,Unknown
1011353,Pleasant Hill Farmers' Market,http://www.pcfma.org,https://www.facebook.com/PleasantHillFarmersMarket,,,,2015-07-14 11:36:00,,37.9480202,-122.06226399999998,2015-05-02,,,,2015-11-14,,,,,,,,,,,,,,,,09:00,13:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Credit, WIC, SNAP","Organic, Bakedgoods, Cheese, Flowers, Herbs, Vegetables, Honey, Nuts, Soap, Fruits"
1009749,Pleasant Valley Certified Farmers' Market and Crafter's Corner ,http://www.vccfarmersmarket.com,https://www.facebook.com/vccfm,,,,2014-04-04 14:41:00,"1605 E. Burnley Street, Camarillo, California 93012",34.22553133828637,-119.04968015039272,2014-05-21,,,,2014-12-31,,,,,,,,,,15:00,19:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Credit, WIC, SFMNP, SNAP","Organic, Bakedgoods, Cheese, Crafts, Flowers, Eggs, Seafood, Herbs, Vegetables, Honey, Jams, Meat, Nuts, Plants, Prepared, Soap, Trees, Fruits"
1001835,Pleasant Valley Farmers Market,,,,,,2009-01-01 00:00:00,,41.7504,-73.8047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cash only,Unknown
1006595,Pleasanton Farmers' Market,http://www.pcfma.com/pleasanton,,,,,2012-06-14 10:57:00,"Main & W. Angela Street, Pleasanton, California 94566",37.6603057,-121.8788827,2012-01-01,,,,2012-12-31,,,,,,,,,,,,,,,,09:00,13:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Credit, WIC, SFMNP, SNAP","Organic, Bakedgoods, Cheese, Flowers, Eggs, Seafood, Herbs, Vegetables, Honey, Jams, Meat, Nuts, Plants, Poultry, Prepared, Soap"
1008213,Pleasants Area Farmers Market,,Pleasants Area Farmers Market,,,,2016-06-27 14:39:00,"2nd Street , St. Marys, West Virginia 26170",39.3976901,-81.2003929,2015-05-08,,,,2015-10-17,,,,,,,,,,,,,,08:00,13:00,08:00,13:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Credit, WICcash, SFMNP","Bakedgoods, Crafts, Eggs, Herbs, Vegetables, Honey, Maple, Meat, Plants, Fruits"
1016775,Pleasantville Farmers Market - Indoor,http://www.pleasantvillefarmersmarket.org/index.php,https://www.facebook.com/PvilleFarmMarket/,,,,2016-11-28 22:26:00,"40 Romer Avenue, Pleasantville, New York 10570",41.1343033,-73.78370154259741,2016-12-03,,,,2017-03-25,,,,,,,,,,,,,,,,09:00,13:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Credit, WIC, WICcash, SFMNP, SNAP","Organic, Bakedgoods, Cheese, Crafts, Eggs, Seafood, Herbs, Vegetables, Honey, Jams, Maple, Meat, Nuts, Poultry, Prepared, Coffee, Fruits, Grains, Juices, Mushrooms"
1008335,Pleasantville Farmers Market - Outdoor,http://www.pleasantvillefarmersmarket.org,https://www.facebook.com/pvillefarmmarket,,,,2016-12-07 10:18:00,"Memorial Plaza (next to train station), Pleasantville, New York 10570",41.133337100000006,-73.7924152,2017-04-01,,,,2017-11-18,,,,,,,,,,,,,,,,08:30,13:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Credit, WIC, WICcash, SFMNP, SNAP","Organic, Bakedgoods, Cheese, Crafts, Flowers, Eggs, Seafood, Herbs, Vegetables, Honey, Jams, Maple, Meat, Nuts, Plants, Poultry, Prepared, Soap, Trees, Wine, Coffee, Fruits, Juices, Mushrooms, PetFood, WildHarvested"
1002986,Plowboy Produce Auction & Wholesale Farmers Market,,,,,,2009-01-01 00:00:00,"469 South Brace Road, Ethridge, Tennessee 38456",35.3375,-87.3021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cash only,Unknown
1012788,Plumsteadville Grange Farmer's Market,http://www.grange.org/plumsteadvillepa1738/farm-market/,https://www.facebook.com/pages/Plumsteadville-Grange-Farm-Market/202768669745812,,,,2016-08-17 14:37:00,"5901 Easton Rd, Pipersville, Pennsylvania 18947",40.388588,-75.146537,2016-05-21,,,,2016-10-29,,,,,,,,,,,,,,,,09:00,12:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Credit,"Bakedgoods, Cheese, Flowers, Eggs, Herbs, Vegetables, Honey, Jams, Maple, Prepared, Soap, Coffee, Fruits, Grains, Juices, Mushrooms, WildHarvested"
1000399,Plymouth County Farmers Market,http://www.plymouthmi.org,,,,,2009-01-01 00:00:00,"In ""The Gathering"" across from Kellogg Park, Plymouth, Michigan 48170",42.3684,-83.4709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cash only,Unknown
1003065,Plymouth Farmers Market,http://www.sheboygancountyinterfaith.org,,,,,2012-05-07 15:54:00,"1500 Douglas Drive, Plymouth, Wisconsin 53075",43.752405,-87.966323,2012-06-01,,,,2012-10-31,,,,,,,,12:30,18:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"WIC, SFMNP, SNAP",Vegetables
1004602,Plymouth Farmers Market,http://www.plymouthfarmersmarket.com,https://www.facebook.com/pages/Plymouth-Farmers-Market-Inc/136145306459265,,,,2016-06-30 11:03:00,"Garro St., Plymouth, Indiana 46563",41.340468,-86.320406,2016-05-07,,,,unknown,,,,,,,,,,,,,,,,07:30,11:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Credit, WICcash, SFMNP, SNAP","Organic, Bakedgoods, Cheese, Flowers, Eggs, Herbs, Vegetables, Honey, Jams, Maple, Meat, Plants, Soap, Trees, Fruits"
1009877,Plymouth Farmers' Market,http://www.plymouthfarmersmarket.org,https://www.facebook.com/PlymouthFarmersMarket,,,,2014-04-09 11:05:00,"137 Warren Avenue, Plymouth , Massachusetts 2360",41.93939375,-70.62578604401,2014-06-05,2014-11-13,,,2014-10-30,2014-12-11,,,,,,,,,,,14:30,18:30,,,,,,,,,,,,,14:30,18:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Credit, WIC, SFMNP, SNAP","Organic, Bakedgoods, Cheese, Crafts, Flowers, Eggs, Seafood, Herbs, Vegetables, Honey, Jams, Maple, Plants, Poultry, Prepared, Soap, Wine, Coffee, Beans, Fruits, Grains, Juices, Mushrooms, PetFood, WildHarvested"
1009514,Plymouth Harbor Market Days - Stephens Field ,http://www.plymouthharbormarketdays.org/Content/129.htm,,,,,2013-01-01 00:00:00,"132 Sandwich Street, Plymouth, Massachusetts 2360",41.95164805,-70.65575764883482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Credit,Unknown
1009307,Plymouth Harbor Market Days-1820 Courthouse Green ,http://www.plymouthharbormarketdays.org/Content/129.htm,,,,,2013-01-01 00:00:00,"24 Court St, Plymouth, Massachusetts 2360",41.97917561152154,-70.69119666311632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Credit,Unknown
1010990,Plymouth Market,,,,,,2015-03-27 18:07:00,,38.481248,-120.847706,2015-08-06,,,,2015-10-01,,,,,,,,,,,,16:00,19:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Credit, WIC, SFMNP","Bakedgoods, Crafts, Flowers, Vegetables, Honey, Jams, Nuts, Soap, Wine, Beans, Fruits"
1011605,Plymouth Outdoor Farmers' Market,http://localfoodsplymouth.org/,https://www.facebook.com/groups/plymouthoutdoormarket/,,,,2015-08-03 15:36:00,"8 Depot Street, Plymouth , New Hampshire 3264",43.756567125,-71.686963625,2015-05-28,,,,2015-10-15,,,,,,,,,,,,15:00,18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Credit, SNAP","Organic, Bakedgoods, Cheese, Crafts, Flowers, Eggs, Herbs, Vegetables, Honey, Jams, Maple, Meat, Plants, Poultry, Prepared, Soap, Trees, Wine, Coffee, Beans, Fruits, Mushrooms, WildHarvested"
1000973,Pocahontas County Farmers Market,,https://www.facebook.com/PocahontasCountyFarmersMarket,,,,2014-04-20 16:37:00,"4909 Potomac Highlands Trail, Green Bank, West Virginia 24944",38.4236585,-79.8282237,2014-06-04,,,,2014-10-08,,,,,,,,,,15:00,18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"WICcash, SFMNP","Bakedgoods, Cheese, Crafts, Flowers, Eggs, Herbs, Vegetables, Honey, Jams, Maple, Meat, Plants, Poultry, Prepared, Soap, Trees, Coffee, Fruits, Grains, Juices"
1000972,Pocahontas County Farmers Market,,https://www.facebook.com/PocahontasCountyFarmersMarket,,,,2014-04-20 16:55:00,"First Avenue, Marlinton, West Virginia 24954",38.2235375,-80.0941246,2014-05-24,,,,2014-10-11,,,,,,,,,,,,,,,,08:30,12:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"WICcash, SFMNP, SNAP","Bakedgoods, Crafts, Flowers, Eggs, Herbs, Vegetables, Honey, Jams, Maple, Plants, Poultry, Prepared, Soap, Trees, Coffee, Fruits, Grains, Juices"
1009981,Pocahontas County Farmers Market,,https://www.facebook.com/PocahontasCountyFarmersMarket,,,,2014-04-20 17:01:00,"1 Snowshoe Drive, Slatyfork, West Virginia 26291",38.41822620000001,-80.0643019,2014-05-30,,,,2014-10-10,,,,,,,,,,,,,,15:00,17:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"WICcash, SFMNP","Bakedgoods, Cheese, Crafts, Flowers, Eggs, Herbs, Vegetables, Honey, Jams, Maple, Plants, Poultry, Prepared, Soap, Trees, Coffee, Fruits, Grains, Juices"
1001600,Pocahontas Farmers Market,,,,,,2011-04-13 22:30:00,"East side of Court House Square, Pocahontas, Iowa 50574",42.736999999999995,-94.6677,2011-05-01,,,,2011-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cash only,"Bakedgoods, Crafts, Flowers, Herbs, Vegetables, Honey, Jams, Maple, Meat, Nuts, Plants, Soap"
1000098,Poe Park Greenmarket,http://www.grownyc.org,https://www.facebook.com/bronxgreenmarkets,,,,2013-07-23 14:38:00,"Grand Concourse & 192 St, Bronx, New York 10468",40.860337,-73.8982872,2013-07-02,,,,2013-11-19,,,,,,,,08:00,15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Credit, WIC, WICcash, SFMNP, SNAP","Bakedgoods, Vegetables, Honey, Fruits"
1011146,Poestenkill Farmers Market,http://www.poestenkillfarmersmarket.com,http://www.facebook.com/poestenkillfarmersmarket,,,,2015-05-09 13:13:00,"333 NY Highway 351, Averill Park, New York 12018",42.6638355,-73.5820977,2015-06-20,,,,2015-09-26,,,,,,,,,,,,,,,,09:00,12:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Credit,"Bakedgoods, Cheese, Crafts, Flowers, Eggs, Herbs, Vegetables, Honey, Jams, Maple, Plants, Prepared, Soap, Trees, Fruits, Juices, Mushrooms"
1005048,Point Pleasant Beach Farmers Market,,https://www.facebook.com/PointPleasantBeachFarmersMarket,https://twitter.com/PPBFarmMarket,,,2014-03-19 08:45:00,"601 Arnold Ave., Point Pleasant Beach, New Jersey 8742",40.09182,-74.049915,2014-06-08,,,,2014-09-28,,,,10:00,14:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Credit, WIC","Organic, Bakedgoods, Crafts, Flowers, Eggs, Herbs, Vegetables, Honey, Jams, Prepared, Soap, Coffee, Fruits"
1018170,Point Reyes Farmers Market,http://www.pointreyesfarmersmarket.org,pointreyesfarmersmarket,pointreyesfarmersmarket,,,2017-06-20 14:16:00,"11250 Hwy 1, Point Reyes Station, California 94956",38.068063200000005,-122.8053238,2017-06-24,,,,2017-11-04,,,,,,,,,,,,,,,,09:00,13:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Credit, WIC, SFMNP, SNAP","Organic, Bakedgoods, Cheese, Crafts, Flowers, Eggs, Herbs, Vegetables, Honey, Jams, Poultry, Prepared, Coffee, Fruits, Grains"
1001653,Point Richmond CFM,http://www.pcfma.com,,,,,2012-06-12 17:28:00,,37.926258000000004,-122.385099,2012-05-01,,,,2012-09-30,,,,,,,,,,16:00,20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Credit, WIC, SFMNP, SNAP","Organic, Bakedgoods, Cheese, Vegetables, Nursery, Prepared, Soap"
